Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,BB_Middle,BB_Upper,BB_Lower
2022-02-04,24.271984100341797,24.587373159445693,23.586312009547193,23.925654836755538,354829000,41.63277329267425,-1.2118474285860223,-1.4185284677702348,24.869775676727294,28.6695117572931,21.070039596161486
2022-02-07,24.680192947387695,25.133313778359717,24.155208910844877,24.324880318773864,376868000,44.4639292919669,-1.0933647631382932,-1.3534957268438466,24.744069004058836,28.38294780856326,21.105190199554414
2022-02-08,25.059452056884766,25.181215904052458,23.93363285010225,24.31189974270353,410359000,47.03448055345218,-0.9578221787605266,-1.2743610172271826,24.62969036102295,28.062021854441713,21.197358867604184
2022-02-09,26.653366088867188,26.67332787595736,25.303980882340767,25.57245987515864,524282000,56.208409898111746,-0.713562656497178,-1.1622013450811817,24.574197673797606,27.824264564252765,21.324130783342447
2022-02-10,25.774070739746094,26.87294187560028,25.550504800745372,25.944741556292165,513200000,50.964179569474794,-0.5842026864885739,-1.04660161336266,24.465657901763915,27.368165413505288,21.563150390022543
2022-02-11,23.902700424194336,26.101442533660926,23.7270419828092,25.865898715581448,605472000,41.985892431547754,-0.6254778042581712,-0.9623768515417623,24.334611797332762,27.078211160678514,21.59101243398701
2022-02-14,24.220083236694336,24.826907552973196,23.709072083831487,23.887726864389506,440424000,43.7943841147523,-0.6253696202684438,-0.8949754052870987,24.201120471954347,26.666972453712166,21.73526849019653
2022-02-15,26.443775177001953,26.49367774510804,24.73608279745119,24.900762795130042,699869000,54.49717741764521,-0.4407696105622847,-0.804134246342136,24.230663204193114,26.792144054963632,21.669182353422595
2022-02-16,26.45974349975586,26.530607279677454,25.502597989095346,26.208231811287334,732676000,54.5640866509175,-0.2898431315065828,-0.7012760233750255,24.30272331237793,27.03305271362201,21.572393911133847
2022-02-17,24.459617614746094,25.73514658054274,24.118279789032503,25.580445575519956,810595000,45.53271048171301,-0.3278470361046715,-0.6265902259209547,24.32053871154785,27.050039177650017,21.591038245445684
2022-02-18,23.596296310424805,24.937697999565597,23.05534426862065,24.62031195412087,761255000,42.27974668801225,-0.42275496243245314,-0.5858231732232545,24.333913040161132,27.04551555796866,21.622310522353605
2022-02-22,23.344776153564453,24.01747279961412,22.955530805597544,22.990462982791453,633422000,41.352818975997195,-0.5123595900179225,-0.5711304565821882,24.33481101989746,27.045020813666046,21.624601226128878
2022-02-23,22.343719482421875,24.10830305125006,22.257887203863643,23.755984848582248,566511000,37.80072706136943,-0.6565801627185657,-0.5882203978094637,24.337954902648924,27.0382603331905,21.63764947210735
2022-02-24,23.70208740234375,23.753986916908737,20.849612945501377,20.974371284148294,735801000,44.73743698388246,-0.653731259823946,-0.6013225702123601,24.386660480499266,26.99838243649103,21.7749385245075
2022-02-25,24.110300064086914,24.170183541018115,23.335801130970957,23.675144006350113,528866000,46.662541366925225,-0.6114853114931087,-0.6033551184685099,24.497096729278564,26.839249915717435,22.154943542839693
2022-02-28,24.337852478027344,24.617311790775407,23.661163875602178,23.94561268337216,477319000,47.755105095680335,-0.5532658111304762,-0.5933372570009031,24.574197196960448,26.777983059975373,22.370411333945523
2022-03-01,23.431610107421875,24.329871618461585,23.087277797297364,24.244037444614957,412056000,43.8984463739557,-0.5736400576624021,-0.5893978171332029,24.523844623565672,26.785917279903224,22.26177196722812
2022-03-02,24.177291870117188,24.365959685395882,23.373712936549165,23.714111250736686,389642000,47.64509223463208,-0.523580992734086,-0.5762344522533795,24.503190994262695,26.770243929908073,22.236138058617318
2022-03-03,23.67218780517578,24.283108229788855,23.427618955251905,24.219219994125485,365095000,45.43179530892012,-0.5186873944210859,-0.5647250406869209,24.427140522003175,26.698775546062407,22.155505497943942
2022-03-04,22.89555549621582,23.63824300925391,22.442355607308915,23.342765447634537,431415000,42.186777151864106,-0.5708959856949285,-0.5659592296885224,24.376833152770995,26.740175938810065,22.013490366731926
2022-03-07,21.314348220825195,22.992385688642184,21.292387654278762,22.77676506442822,450821000,36.47455296810067,-0.7314304083971059,-0.5990534654302391,24.228951358795165,26.961254743173047,21.496647974417282
2022-03-08,21.476070404052734,22.333555226595053,20.61359333036033,21.271431898575983,557467000,37.40804980982378,-0.8359689368277081,-0.6464365597097329,24.06874523162842,27.053705885214335,21.083784578042504
2022-03-09,22.973419189453125,23.179055323683137,22.207771447985007,22.34752397571556,492742000,45.40711491637252,-0.7888990040068862,-0.6749290485691636,23.964443588256835,26.94942760338723,20.979459573126437
2022-03-10,22.618051528930664,22.7478214818907,21.843418757214106,22.49127464148192,428066000,43.97087988118566,-0.7713789668355915,-0.6942190322224492,23.76267786026001,26.51915901310765,21.006196707412368
2022-03-11,22.0610294342041,23.10418676650878,22.00712380434614,22.981402566936854,367209000,41.74215882290316,-0.7932966094649245,-0.7140345476709443,23.57702579498291,26.26234521759556,20.89170637237026
2022-03-14,21.292388916015625,22.22274473627401,21.12169091105155,21.83043806016922,385354000,38.81826112765208,-0.8627441872269905,-0.7437764755821537,23.446510219573973,26.312822073290025,20.58019836585792
2022-03-15,22.932491302490234,22.997377221162406,21.284403438506185,21.48005697889036,491996000,47.30076299519236,-0.7764884616269043,-0.7503188727911039,23.38213062286377,26.233083848049276,20.531177397678263
2022-03-16,24.452804565429688,24.553626296633002,23.13113987283626,23.458560601182327,671422000,53.70779408202071,-0.5787817671857773,-0.7160114516700387,23.282582092285157,25.803324046740872,20.76184013782944
2022-03-17,24.722333908081055,24.798198215899934,23.863849630911034,24.07747301172827,471941000,54.75794680091254,-0.3957866400225569,-0.6519664893405424,23.195711612701416,25.348299581783824,21.04312364361901
2022-03-18,26.406352996826172,26.5221495744112,24.5805796111346,24.755270261820684,730719000,60.749212747174184,-0.11356629525093354,-0.5442864505226206,23.29304838180542,25.828316949125252,20.757779814485588
2022-03-21,26.686857223510742,27.104121306196102,25.921209533056214,26.46025822521899,591727000,61.65997652382269,0.13121711882418907,-0.4091857366532587,23.447576427459715,26.402659031169012,20.49249382375042
2022-03-22,26.477230072021484,27.189971767703643,26.026027424283942,26.679871236174723,547007000,60.5296131359721,0.30478125031610404,-0.26639233925938616,23.604199123382568,26.85371917238643,20.354679074378705
2022-03-23,25.58880043029785,26.56507466192013,25.529904449568786,26.079931563168326,502120000,55.85607955323261,0.3664193733666785,-0.13982999673417323,23.766453170776366,27.074509159336824,20.458397182215908
2022-03-24,28.10036277770996,28.270063093192512,25.86131782488274,26.11986190750109,877379000,64.25773938433287,0.6108881826914114,0.010313639150943688,23.986366939544677,27.81951190986092,20.153221969228433
2022-03-25,27.643171310424805,28.307997346511723,27.22291411401015,27.83682948218481,579016000,61.946474996419695,0.7589907717214679,0.16004906566504853,24.16301050186157,28.331174342257064,19.994846661466077
2022-03-28,28.16924285888672,28.20018833538596,27.158028538413475,27.707059896183978,425494000,63.5701995522618,0.9083419177423053,0.3097076360804999,24.354580020904542,28.89237224831915,19.816787793489937
2022-03-29,28.60546875,28.894956380033225,27.930660200124343,28.644399536496515,488984000,64.90736383296775,1.0498020956224572,0.45772652798889135,24.613272953033448,29.505579325167545,19.72096658089935
2022-03-30,27.641172409057617,28.445750877229376,27.454501887834226,28.254090010683303,463487000,59.69152224705588,1.0717452380388828,0.5805302699988897,24.786466979980467,29.855834530612224,19.71709942934871
2022-03-31,27.237882614135742,28.19818609722304,27.22191198648288,27.733008247092833,523440000,57.606580546782375,1.0445522720974267,0.6733346704185972,24.964751720428467,30.119206646628598,19.810296794228336
2022-04-01,26.664897918701172,27.44751586683608,26.220682903584812,27.32672893992416,517235000,54.68409250104036,0.965635331372475,0.7317948026093728,25.153218841552736,30.26457778127851,20.04185990182696
2022-04-04,27.31175422668457,27.509405029535966,26.566071738835454,26.680868720371922,397120000,57.31671142181832,0.9444025011692929,0.7743163423213568,25.4530891418457,30.313722778839733,20.59245550485167
2022-04-05,25.88527488708496,27.270827874661148,25.774470555611817,27.205941957892414,436615000,50.36757679264917,0.8032114475529362,0.7800953633676727,25.673549365997314,30.16026447421792,21.186834257776706
2022-04-06,24.36396026611328,25.2553851988912,23.960673350227694,24.890031380399478,703833000,44.211264601589505,0.5620798380887813,0.7364922583118945,25.743076419830324,30.094677446725285,21.391475392935362
2022-04-07,24.165315628051758,24.6784092608977,23.436603251438946,24.397904594724462,557992000,43.464224350447715,0.35090729728901593,0.6593752661073188,25.820439624786378,29.989293988423007,21.651585261149748
2022-04-08,23.078235626220703,23.880818851275105,23.021336921751427,23.874828912703954,524781000,39.52795544533756,0.09474114925379595,0.5464484427366142,25.871299934387206,29.868316696044374,21.87428317273004
2022-04-11,21.878355026245117,22.28064432124628,21.621808207745975,22.174832229313022,575207000,35.68632279550957,-0.20275546643286546,0.3966076609027183,25.90059823989868,29.762604654016823,22.03859182578054
2022-04-12,21.46607780456543,22.684925263865026,21.244469175601868,22.497257072559588,662258000,34.447511026202605,-0.4664144682993374,0.22400323506230718,25.82727756500244,29.971886964411375,21.682668165593505
2022-04-13,22.163843154907227,22.460320265865665,21.41716309291384,21.689682361371347,516943000,38.34830731059169,-0.6120074535714473,0.0568010973355563,25.712829494476317,30.134405708631043,21.29125328032159
2022-04-14,21.22051429748535,22.736836786329683,21.125682500407688,22.465315151100608,569097000,35.29082275686649,-0.7943528927263159,-0.11342970067681817,25.537738513946532,30.381633734828377,20.69384329306469
2022-04-18,21.744590759277344,22.049051350332444,21.041831657437864,21.162618586314927,525701000,38.237024620249294,-0.8863570045967037,-0.2680151614607953,25.304650402069093,30.413933011874843,20.195367792263344
2022-04-19,22.158855438232422,22.333546077200904,21.27641352942195,21.681697715813993,512781000,40.541532862225274,-0.9152923086856752,-0.3974705909057713,25.078250312805174,30.328975415342775,19.827525210267574
2022-04-20,21.444120407104492,22.630025292014682,21.162618078582742,22.477295203987705,468974000,37.91313220403465,-0.9845476370654644,-0.5148860001377099,24.826594829559326,30.273780257231223,19.37940940188743
2022-04-21,20.14741325378418,22.35251790891269,19.964735361645406,21.670721632732782,656209000,33.650616877732034,-1.131028620111472,-0.6381145241324624,24.554525470733644,30.372366203611584,18.736684737855704
2022-04-22,19.480588912963867,20.44987743487539,19.465615971491907,20.26719955217862,624713000,31.6782329393439,-1.286097672533625,-0.7677111538126951,24.123536777496337,30.110037049874887,18.137036505117788
2022-04-25,19.866907119750977,19.909830566482615,19.062328587721677,19.168140672030763,641566000,34.08856892107396,-1.3621167293311096,-0.8865922689163781,23.734723567962646,29.768644100869263,17.70080303505603
2022-04-26,18.75486946105957,19.753106067107918,18.6370775110821,19.68322980932217,653143000,30.728007095531254,-1.494862678463143,-1.008246350825731,23.26400489807129,29.31016766549883,17.217842130643746
2022-04-27,18.382532119750977,19.13320511845519,18.257752516127315,18.56520811905012,499460000,29.673208810512406,-1.6115325669363543,-1.1289035940478558,22.752858066558836,28.62363347908083,16.882082654036843
2022-04-28,19.747119903564453,20.001671352987184,18.457398144847,18.933556381034744,570327000,38.06442250218231,-1.575719550171712,-1.2182667852726272,22.35815544128418,27.897233082167293,16.819077800401065
2022-04-29,18.514291763305664,20.092502918658088,18.48434398527416,19.367783445362477,500435000,34.10519662160159,-1.6280492656027157,-1.300223281338645,21.921975898742676,27.211390533702538,16.632561263782815
2022-05-02,19.49855613708496,19.539482298603552,18.358569760292387,18.508304867075665,572049000,39.514441468177296,-1.5719782462730763,-1.3545742743255311,21.563658809661867,26.45629324015764,16.671024379166095
2022-05-03,19.567434310913086,19.79004256378469,19.099261454041525,19.36579084051425,475751000,39.88633040189356,-1.504639123287518,-1.3845872441179286,21.17644281387329,25.322473946187465,17.030411681559116
2022-05-04,20.298145294189453,20.364028903111393,18.717936368444736,19.887870698989126,648855000,43.83181748302613,-1.3764433317037081,-1.3829584616350845,20.897086334228515,24.412106238283794,17.382066430173236
2022-05-05,18.810771942138672,19.889865173375625,18.467378659821374,19.83196878609108,626331000,38.318700558373166,-1.3789699352508826,-1.3821607563582443,20.619426918029784,23.84692656140799,17.39192727465158
2022-05-06,18.642066955566406,19.47759084783284,17.95827544658024,18.702960208114586,633297000,37.738885616778205,-1.378692658494458,-1.3814671367854872,20.343264484405516,23.219332455764555,17.467196513046478
2022-05-09,16.92011070251465,18.22280783313179,16.797326507132865,18.002198783908664,644455000,32.357092513011224,-1.50012785320515,-1.4051992800694197,20.035358238220216,22.995894557859145,17.074821918581286
2022-05-10,17.56397247314453,18.16590978890649,16.99497790989981,17.657806577427667,761474000,36.03047587895312,-1.5268117208831633,-1.4295217682321686,19.819639110565184,22.842816187153897,16.79646203397647
2022-05-11,16.600675582885742,17.72169650040984,16.538786536925784,17.316412260690328,670167000,33.13154488474697,-1.607162517621532,-1.4650499181100414,19.5763689994812,22.816916619006335,16.335821379956066
2022-05-12,16.146474838256836,16.75839468902169,15.539548188281776,16.190397869341577,708728000,31.83110016509343,-1.6880327167160445,-1.5096464778312422,19.275500583648682,22.620226912874873,15.930774254422493
2022-05-13,17.67477798461914,17.896386648845493,16.563741598498687,16.758397445943917,670437000,40.3195544493158,-1.6102397987273918,-1.5297651420104723,19.098213768005373,22.384222216107787,15.812205319902956
2022-05-16,17.233558654785156,17.756634863058387,17.075838212801916,17.478127488678094,521446000,38.81678753030618,-1.5661376038372552,-1.537039634375829,18.872662162780763,22.009739304046228,15.7355850215153
2022-05-17,18.14495086669922,18.33860905502481,17.602909000272085,18.042131833684838,585830000,43.501154811025046,-1.4410332279291929,-1.5178383530865018,18.6719669342041,21.41234254023221,15.93159132817599
2022-05-18,16.908132553100586,18.08605213605823,16.834263633079882,17.673780282023053,545161000,39.12349885093822,-1.4252585170868208,-1.4993223858865656,18.445167541503906,20.961154122135298,15.929180960872515
2022-05-19,17.09380531311035,17.655812285056605,16.704491716469843,16.90713478134416,621310000,40.09805912587091,-1.381845648624509,-1.4758270384341543,18.292487144470215,20.743296187502498,15.841678101437932
2022-05-20,16.66456413269043,17.379301231839957,15.727219718341468,17.301439650730654,739105000,38.561154493318845,-1.3663266504197296,-1.4539269608312693,18.151685905456542,20.638398227824144,15.66497358308894
2022-05-23,16.868202209472656,16.885172429110426,16.150470255550008,16.245302043892696,639889000,39.741166903414644,-1.322352584157919,-1.4276120854965992,18.001750659942626,20.413497847289772,15.59000347259548
2022-05-24,16.125511169433594,16.567730715048278,15.75217113553823,16.480884249302466,588550000,36.95354709813763,-1.3320764319142278,-1.408504954780125,17.87028274536133,20.393267685981336,15.347297804741324
2022-05-25,16.945070266723633,17.080830153303886,15.971788994098624,15.991754187297795,781132000,41.804624204595264,-1.2591365392680949,-1.3786312716777192,17.79840965270996,20.341768628571224,15.255050676848697
2022-05-26,17.81951904296875,18.060093255204293,15.993744068733532,16.007719318373898,996575000,46.53190113754344,-1.117884167844668,-1.326481850911109,17.702029609680174,20.0748315239681,15.32922769539225
2022-05-27,18.777830123901367,18.847706383566344,18.068083436188743,18.15393222834226,738379000,51.20941823271228,-0.9180304667650852,-1.2447915740819042,17.71520652770996,20.109827768299446,15.320585287120473
2022-05-31,18.639081954956055,19.166150963657692,18.317649141623324,18.946537607374704,664100000,50.52030273143122,-0.7620562760714158,-1.1482445144798066,17.672232818603515,19.960591315097638,15.383874322109392
2022-06-01,18.287694931030273,19.01940218977042,18.09004412210462,18.690983767171357,544514000,48.7317675640276,-0.6592007465126635,-1.050435760886378,17.608245849609375,19.739659769331222,15.476831929887528
2022-06-02,19.55744743347168,19.584400243906824,18.165906731564544,18.259740820055303,648656000,54.93965826279264,-0.4698128727717297,-0.9343111832634483,17.571210956573488,19.52409229816837,15.618329614978606
2022-06-03,18.686988830566406,19.29791105823147,18.489338025612042,19.048351903370342,598779000,50.43138397082305,-0.38551636026889113,-0.8245522186645369,17.565021800994874,19.50208273269859,15.62796086929116
2022-06-06,18.752870559692383,19.30289947612781,18.531261930448878,19.105248690909416,422406000,50.76071877770365,-0.3098232127051226,-0.7216064174726541,17.570561981201173,19.521179618285707,15.619944344116641
2022-06-07,18.892627716064453,18.96649663523193,18.15592818906813,18.439427797960548,388914000,51.496915613203214,-0.23583999672428035,-0.6244531333229794,17.669187831878663,19.679872361135583,15.658503302621742
2022-06-08,18.619050979614258,19.150224674884743,18.50622553593558,18.76981563316662,363252000,49.92338197232185,-0.19701208857321717,-0.538964924373027,17.72194175720215,19.775901143204,15.6679823712003
2022-06-09,18.019983291625977,18.90360967908765,18.012994188635677,18.45231168223878,395574000,46.56784254110639,-0.21213508620238386,-0.4735989567388984,17.79290714263916,19.780761193771223,15.805053091507094
2022-06-10,16.947654724121094,17.669532092614485,16.842816252604898,17.572682529347194,465248000,41.22627081958919,-0.30710797478741725,-0.4403007603486022,17.832966136932374,19.710340875537856,15.955591398326892
2022-06-13,15.622712135314941,16.28667984582384,15.581775412240182,15.975163876009786,604153000,35.76716697122562,-0.4837105529877235,-0.4489827188764265,17.730362844467162,19.852486711883266,15.608238977051059
2022-06-14,15.811417579650879,16.041060084311727,15.388075033067116,15.706580080249356,469680000,37.045794656540174,-0.6015085995738438,-0.47948789501591,17.65925579071045,19.940788441812714,15.377723139608184
2022-06-15,16.501346588134766,16.841816878842977,15.901278698602091,16.070016042814906,563936000,41.62136876009858,-0.631908645657429,-0.5099720451442138,17.577075576782228,19.902920783382513,15.251230370181943
2022-06-16,15.576784133911133,15.91725539358905,15.377094762123194,15.835381941791066,545749000,37.670119925004826,-0.7222793773059131,-0.5524335115765537,17.510508155822755,19.988217084859645,15.032799226785865
2022-06-17,15.855352401733398,15.970173679066958,15.304209127899398,15.623712143851597,630334000,39.532715479621366,-0.7626295829899163,-0.5944727258592263,17.448585510253906,20.029880914600298,14.867290105907516
2022-06-21,16.540287017822266,16.981600402488183,16.381533414039843,16.44942865985989,483089000,43.9664772366138,-0.7309133977496138,-0.6217608602373038,17.4423716545105,20.032198014151625,14.85254529486937
2022-06-22,16.334609985351562,16.63614132882804,16.15488903959376,16.200817175575203,437135000,42.948080471918665,-0.7141423219008907,-0.6402371525700212,17.415692043304443,20.041171730930373,14.790212355678511
2022-06-23,16.19981575012207,16.559255659016674,15.828392479583755,16.493358120207393,463680000,42.25725736974572,-0.7036170325573643,-0.6529131285674898,17.419407272338866,20.037399450672762,14.801415094004971
2022-06-24,17.099416732788086,17.113394941258946,16.284683330908774,16.474388949004762,472153000,48.240991989015825,-0.6155892541689134,-0.6454483536877745,17.42712459564209,20.040134623481915,14.814114567802267
2022-06-27,16.84281349182129,17.303098316739902,16.60019067372971,17.285126608804937,427968000,46.75273198791487,-0.5600761335807931,-0.6283739096663783,17.378289318084718,19.996922953504974,14.759655682664462
2022-06-28,15.957193374633789,17.175299026781286,15.92025015026535,16.8737677400976,461149000,41.943286008354725,-0.5808480725699496,-0.6188687422470927,17.237257480621338,19.84230924022083,14.63220572102185
2022-06-29,15.517875671386719,15.795444040528261,15.146453345274413,15.789453787872143,482352000,39.75838050958188,-0.6255483193581455,-0.6202046576693032,17.08119716644287,19.706537854079727,14.455856478806012
2022-06-30,15.135469436645508,15.542836100215856,14.838930531324044,15.337155541620188,686070000,37.9073053099521,-0.6839464651190426,-0.6329530191592511,16.923585891723633,19.621435267701045,14.22573651574622
2022-07-01,14.500456809997559,15.039618570774806,14.369660585584475,14.875873577381968,577610000,34.993721052390626,-0.7725620143210747,-0.6608748181916159,16.670736360549927,19.27551046655546,14.065962254544397
2022-07-05,14.94077205657959,14.94776116044216,14.033183597161376,14.152997214317173,651397000,38.52221154242101,-0.798061162665741,-0.688312087086441,16.483425521850585,19.0154862239181,13.95136481978307
2022-07-06,15.106513977050781,15.295220723870164,14.766042751623154,14.986700366030874,529066000,39.84579986478612,-0.7957228360871849,-0.7097942368865898,16.301107692718507,18.664625719597492,13.937589665839521
2022-07-07,15.833385467529297,15.920250321969826,15.365113573042285,15.432009966052165,492903000,45.39786168520525,-0.7268386968084073,-0.7132031288709534,16.148145580291747,18.177891369033006,14.118399791550488
2022-07-08,15.813413619995117,16.012105053361537,15.365110282933301,15.406047000781784,467972000,45.274214410031924,-0.666179775560714,-0.7037984582089055,16.00786371231079,17.673773597154483,14.341953827467098
2022-07-11,15.128479957580566,15.502897844600374,15.014656599989385,15.50189899317143,437321000,41.13623222781995,-0.6657017701540155,-0.6961791205979276,15.86328854560852,17.276691739551193,14.44988535166585
2022-07-12,15.058588981628418,15.407047229010848,14.85390726583204,15.244300136553319,458483000,40.72717948885299,-0.6633162680434808,-0.6896065500870383,15.768835258483886,17.12858590948535,14.409084607482422
2022-07-13,15.140460968017578,15.35113388131245,14.442546597436209,14.567352563950944,521918000,41.46151608191343,-0.6473570265293276,-0.6811566453754963,15.744722700119018,17.132204529579646,14.357240870658389
2022-07-14,15.348138809204102,15.44898186604473,14.705138394189763,15.084548659761676,456235000,43.377825512599216,-0.6109091659147072,-0.6671071494833385,15.721558761596679,17.119779577925048,14.32333794526831
2022-07-15,15.737533569335938,15.757502029258568,15.42102524308435,15.634693763078548,385935000,46.888551532245735,-0.5443283920788922,-0.6425513980024492,15.683368110656739,17.032782604891953,14.333953616421526
2022-07-18,16.076005935668945,16.870769817035264,15.977160590348932,16.276694132734946,670517000,49.802046067404945,-0.4589601509663872,-0.6058331485952368,15.708329200744629,17.06787329724875,14.348785104240507
2022-07-19,16.965621948242188,17.08343879377703,16.14689523300348,16.460406952090203,702366000,56.54875997100173,-0.3158793667445803,-0.5478423922251056,15.763842678070068,17.234771136890473,14.292914219249663
2022-07-20,17.77935791015625,17.90516367987839,16.774920881624166,16.920694158582595,760538000,61.62890460796732,-0.13526586229566462,-0.46532708623921737,15.825796222686767,17.52160629312965,14.129986152243884
2022-07-21,18.021982192993164,18.11583614993519,17.517766887314608,17.857239294768945,557049000,63.0172839524412,0.027136579562078822,-0.3668343530789582,15.910164833068848,17.861245297516607,13.959084368621088
2022-07-22,17.292116165161133,17.93910909409701,17.110397569443286,17.865224557589684,536671000,56.40549572054519,0.09584278016987113,-0.27429892642919235,15.9647798538208,18.00893104658868,13.920628661052923
2022-07-25,16.99757194519043,17.097417085099938,16.623154098820503,16.992578640781748,480748000,53.94565079336459,0.12508379409375436,-0.19442238232460302,15.959687614440918,17.99241313807677,13.926962090805066
2022-07-26,16.50733757019043,16.8927380811664,16.452422639321977,16.862783963132348,397865000,50.03458977613038,0.10746094837493203,-0.13404571618469602,15.942913818359376,17.950334470923888,13.935493165794865
2022-07-27,17.762380599975586,17.908153832574943,16.886741401030946,17.005556126579947,569776000,58.35812736643498,0.19254664201540805,-0.06872724454467521,16.033173179626466,18.199352176962684,13.86699418229025
2022-07-28,17.95608139038086,18.111839357420962,17.4129271606502,17.947096489128917,474646000,59.4800548747649,0.2724668736804148,-0.0004884208996572201,16.155083465576173,18.468585094525093,13.841581836627252
2022-07-29,18.134801864624023,18.215675486662043,17.664532426564627,17.785344862302253,435460000,60.53652558754514,0.3462343081304553,0.06885612490636528,16.305050086975097,18.726587176460086,13.883512997490108
2022-08-01,18.41237449645996,18.816746510993376,17.9620743588274,18.153775758484443,476469000,62.1855730493359,0.4222261626394186,0.13953013245297594,16.50064597129822,18.94033331891318,14.060958623683259
2022-08-02,18.497243881225586,18.90860504923339,18.063917500461706,18.09387162144665,489527000,62.698811984215276,0.48372245355920285,0.20836859667422133,16.678469562530516,19.157566391881502,14.199372733179532
2022-08-03,18.863672256469727,18.938556596561604,18.108845268842018,18.15577319490234,418146000,64.91307931798991,0.5556215552558967,0.2778191883905564,16.866327476501464,19.41238241071734,14.320272542285588
2022-08-04,19.185176849365234,19.244085291616933,18.730883123972124,18.819745689269663,409652000,66.77660006090667,0.6312679807449051,0.3485089468614262,17.033917045593263,19.73049373133771,14.337340359848817
2022-08-05,18.959524154663086,19.199151379943174,18.63702558545363,18.780801158866524,386068000,64.19934386882852,0.6653404013569784,0.4118752377605367,17.19122257232666,19.954256039055927,14.428189105597392
2022-08-08,17.765377044677734,18.210685716204278,17.215233738780228,17.474830337887887,981859000,52.62432258850389,0.5891934924774951,0.44733888870392835,17.32306742668152,19.91821537532062,14.727919478042416
2022-08-09,17.059478759765625,17.41991845975433,16.698041160487055,17.22522145250511,668263000,47.206083589840254,0.4665088033341718,0.4511728716299771,17.42311191558838,19.795395049475754,15.050828781701004
2022-08-10,18.068904876708984,18.08987218320143,17.290115126159264,17.670524148965043,597422000,54.43136480068829,0.44559600147281486,0.4500574975985447,17.56953411102295,19.697516527534702,15.441551694511196
